SiteID,Active,SensorID,SensorName,StartDate,EndDate,DataType,UpperDepth,LowerDepth,Calibrated,Units
SFS_15,1,1245,SFS13 - Lethbridge_Rainfall_0,2013-04-18T01:56:33.000Z,2019-06-20T23:30:00.000Z,Rainfall,0,0,TRUE,mm
SFS_63,1,1170,SFS4 - Bairnsdale_Soil-Temperature_1000,2013-01-23T13:15:00.000Z,2019-04-29T03:18:51.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_67,1,130,SFS101 - Wombelano_Soil-Moisture_300,2017-04-10T07:30:00.000Z,2019-06-21T15:00:00.000Z,Soil-Moisture,300,300,TRUE,mm
SFS_62,1,1247,SFS14 - Barunah Park_Rainfall_0,2013-04-17T03:29:23.000Z,2019-06-20T23:00:00.000Z,Rainfall,0,0,TRUE,mm
SFS_3,1,1459,SFS22 - Derrinallum2_Temperature_0,2013-04-24T04:34:49.000Z,2019-06-21T12:00:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_11,1,1061,SFS35 - Tatyoon1_Soil-Temperature_800,2013-05-01T06:47:31.000Z,2019-06-20T19:15:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_61,1,1042,SFS12 - Inverleigh2_Soil-Temperature_800,2013-04-16T06:07:44.000Z,2019-06-20T18:00:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_47,1,111,SFS42 - Mingay_Soil-Moisture_300,2013-06-20T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,300,300,TRUE,mm
SFS_43,1,864,SFS37 - Werneth 2_Soil-Temperature_500,2013-05-08T05:23:13.000Z,2019-06-20T08:15:00.000Z,Soil-Temperature,500,500,TRUE,Degrees-Celcius
SFS_74,1,1035,SFS05 - Wickliffe1_Soil-Temperature_800,2012-08-27T22:15:00.000Z,2019-06-20T18:00:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_14,1,249,SFS41 - Pittong_Soil-Moisture_500,2013-06-20T14:15:00.000Z,2019-06-18T14:00:00.000Z,Soil-Moisture,500,500,TRUE,mm
SFS_55,1,1458,SFS16 - Skipton_Temperature_0,2013-12-03T12:00:00.000Z,2019-07-14T23:45:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_48,1,537,SFS47 - Wickliffe2_Soil-Moisture_900,2013-06-20T14:15:00.000Z,2019-06-19T02:00:00.000Z,Soil-Moisture,900,900,TRUE,mm
SFS_54,1,1305,SFS108 - Mannibadar_Rainfall_0,2017-06-01T09:45:00.000Z,2019-06-21T04:30:00.000Z,Rainfall,0,0,TRUE,mm
SFS_59,1,1450,SFS9 - Wingeel_Temperature_0,2013-04-16T01:38:09.000Z,2019-07-14T23:45:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_54,1,896,SFS108 - Mannibadar_Soil-Temperature_500,2017-06-01T10:00:00.000Z,2019-06-21T14:30:00.000Z,Soil-Temperature,500,500,TRUE,Degrees-Celcius
SFS_2,1,785,SFS21 - Lismore1_Soil-Temperature_400,2013-04-23T05:19:45.000Z,2019-06-20T04:00:00.000Z,Soil-Temperature,400,400,TRUE,Degrees-Celcius
SFS_2,1,162,SFS21 - Lismore1_Soil-Moisture_400,2013-04-24T14:15:00.000Z,2019-06-18T08:00:00.000Z,Soil-Moisture,400,400,TRUE,mm
SFS_25,1,1235,SFS1 - Werneth 1_Rainfall_0,2012-08-28T14:00:00.000Z,2019-06-20T23:00:00.000Z,Rainfall,0,0,TRUE,mm
SFS_12,1,526,SFS36 - Langi Logan_Soil-Moisture_900,2013-05-01T14:15:00.000Z,2019-06-19T21:15:00.000Z,Soil-Moisture,900,900,TRUE,mm
SFS_10,1,239,SFS32 - Tatyoon2_Soil-Moisture_500,2013-05-02T14:15:00.000Z,2019-06-18T15:15:00.000Z,Soil-Moisture,500,500,TRUE,mm
SFS_44,1,1412,SFS44 - Inverleigh trial site_Temperature_0,2015-05-14T03:45:00.000Z,2019-07-14T23:45:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_10,1,1467,SFS32 - Tatyoon2_Temperature_0,2013-05-01T05:23:51.000Z,2019-06-21T12:45:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_3,1,1401,SFS22 - Derrinallum2_Temperature_0,2017-06-03T07:00:00.000Z,2019-06-21T09:00:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_16,1,1160,SFS106 - Mount Wallace_Soil-Temperature_900,2017-05-22T04:30:00.000Z,2019-06-20T22:30:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_25,1,1034,SFS1 - Werneth 1_Soil-Temperature_800,2012-08-28T14:15:00.000Z,2019-06-20T18:00:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_44,1,1499,SFS44 - Inverleigh trial site_Temperature_0,2015-05-14T02:47:58.000Z,2019-07-02T11:30:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_2,1,1052,SFS21 - Lismore1_Soil-Temperature_800,2013-04-23T05:19:45.000Z,2019-06-20T18:00:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_14,1,464,SFS41 - Pittong_Soil-Moisture_800,2013-06-20T14:15:00.000Z,2019-06-19T18:00:00.000Z,Soil-Moisture,800,800,TRUE,mm
SFS_22,1,468,SFS46 - Glenthompson_Soil-Moisture_800,2013-06-20T14:15:00.000Z,2019-06-19T19:15:00.000Z,Soil-Moisture,800,800,TRUE,mm
SFS_48,1,802,SFS47 - Wickliffe2_Soil-Temperature_400,2013-06-20T04:30:00.000Z,2019-07-02T06:00:00.000Z,Soil-Temperature,400,400,TRUE,Degrees-Celcius
SFS_45,1,1291,SFS50 - Teesdale_Rainfall_0,2014-03-31T04:10:00.000Z,2019-06-21T04:00:00.000Z,Rainfall,0,0,TRUE,mm
SFS_54,1,829,SFS108 - Mannibadar_Soil-Temperature_400,2017-06-01T10:00:00.000Z,2019-06-21T15:00:00.000Z,Soil-Temperature,400,400,TRUE,Degrees-Celcius
SFS_1,1,301,SFS18 - Derrinallum1_Soil-Moisture_600,2013-04-24T14:15:00.000Z,2019-06-19T14:00:00.000Z,Soil-Moisture,600,600,TRUE,mm
SFS_69,1,533,SFS23 - Chatsworth_Soil-Moisture_900,2013-06-20T14:00:00.000Z,2019-06-19T21:15:00.000Z,Soil-Moisture,900,900,TRUE,mm
SFS_61,1,1244,SFS12 - Inverleigh2_Rainfall_0,2013-04-16T05:52:44.000Z,2019-06-20T23:00:00.000Z,Rainfall,0,0,TRUE,mm
SFS_67,1,417,SFS101 - Wombelano_Soil-Moisture_700,2017-04-10T07:30:00.000Z,2019-07-02T10:30:00.000Z,Soil-Moisture,700,700,TRUE,mm
SFS_62,1,778,SFS14 - Barunah Park_Soil-Temperature_400,2013-04-17T03:44:23.000Z,2019-07-02T12:00:00.000Z,Soil-Temperature,400,400,TRUE,Degrees-Celcius
SFS_67,1,1022,SFS101 - Wombelano_Soil-Temperature_700,2017-04-10T07:30:00.000Z,2019-06-20T17:00:00.000Z,Soil-Temperature,700,700,TRUE,Degrees-Celcius
SFS_43,1,602,SFS37 - Werneth 2_Soil-Moisture_1000,2013-05-09T14:15:00.000Z,2019-06-21T13:15:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_67,1,489,SFS101 - Wombelano_Soil-Moisture_800,2017-04-10T07:30:00.000Z,2019-07-02T10:30:00.000Z,Soil-Moisture,800,800,TRUE,mm
SFS_21,1,1406,SFS24 - Narrapumelap South_Temperature_0,2014-03-26T16:00:00.000Z,2019-07-14T23:45:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_43,1,1131,SFS37 - Werneth 2_Soil-Temperature_900,2013-05-08T05:23:13.000Z,2019-06-20T21:15:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_45,1,886,SFS50 - Teesdale_Soil-Temperature_500,2014-06-30T14:00:00.000Z,2019-06-20T09:00:00.000Z,Soil-Temperature,500,500,TRUE,Degrees-Celcius
SFS_66,1,569,SFS2 - Yatchaw_Soil-Moisture_1000,2012-09-04T01:54:46.000Z,2019-06-19T22:00:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_38,1,1304,SFS105 - Banongil_Rainfall_0,2017-05-31T05:45:00.000Z,2019-07-02T11:15:00.000Z,Rainfall,0,0,TRUE,mm
SFS_39,1,1027,SFS107 - Woorndoo 2_Soil-Temperature_700,2017-05-30T07:00:00.000Z,2019-06-20T17:45:00.000Z,Soil-Temperature,700,700,TRUE,Degrees-Celcius
SFS_40,1,1046,SFS15 - Rokewood_Soil-Temperature_800,2011-06-18T06:45:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_74,1,358,SFS05 - Wickliffe1_Soil-Moisture_700,2012-08-31T14:15:00.000Z,2019-06-19T16:00:00.000Z,Soil-Moisture,700,700,TRUE,mm
SFS_66,1,900,SFS2 - Yatchaw_Soil-Temperature_600,2012-08-28T14:15:00.000Z,2019-07-02T11:00:00.000Z,Soil-Temperature,600,600,TRUE,Degrees-Celcius
SFS_58,1,1448,SFS8 - Meredith_Temperature_0,2013-04-10T01:57:37.000Z,2019-06-21T19:00:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_41,1,983,SFS19 - Duverney_Soil-Temperature_700,2013-04-22T05:47:39.000Z,2019-06-20T13:30:00.000Z,Soil-Temperature,700,700,TRUE,Degrees-Celcius
SFS_40,1,513,SFS15 - Rokewood_Soil-Moisture_900,2013-04-23T14:15:00.000Z,2019-06-21T14:15:00.000Z,Soil-Moisture,900,900,TRUE,mm
SFS_1,1,515,SFS18 - Derrinallum1_Soil-Moisture_900,2013-04-24T14:15:00.000Z,2019-06-19T20:00:00.000Z,Soil-Moisture,900,900,TRUE,mm
SFS_66,1,833,SFS2 - Yatchaw_Soil-Temperature_500,2012-08-28T14:15:00.000Z,2019-06-20T07:00:00.000Z,Soil-Temperature,500,500,TRUE,Degrees-Celcius
SFS_15,1,776,SFS13 - Lethbridge_Soil-Temperature_400,2013-04-18T02:11:33.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,400,400,TRUE,Degrees-Celcius
SFS_62,1,651,SFS14 - Barunah Park_Soil-Temperature_100,2013-04-17T03:44:23.000Z,2019-06-19T23:00:00.000Z,Soil-Temperature,100,100,TRUE,Degrees-Celcius
SFS_66,1,1100,SFS2 - Yatchaw_Soil-Temperature_900,2012-08-28T14:15:00.000Z,2019-06-20T20:00:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_62,1,369,SFS14 - Barunah Park_Soil-Moisture_700,2013-04-19T14:15:00.000Z,2019-06-19T16:00:00.000Z,Soil-Moisture,700,700,TRUE,mm
SFS_64,1,415,SFS29 - Winnindoo_Soil-Moisture_700,2016-04-25T14:15:00.000Z,2019-06-19T18:00:00.000Z,Soil-Moisture,700,700,TRUE,mm
SFS_12,1,925,SFS36 - Langi Logan_Soil-Temperature_600,2013-05-01T05:27:14.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,600,600,TRUE,Degrees-Celcius
SFS_40,1,712,SFS15 - Rokewood_Soil-Temperature_300,2013-04-22T01:13:12.000Z,2019-06-19T23:15:00.000Z,Soil-Temperature,300,300,TRUE,Degrees-Celcius
SFS_74,1,502,SFS05 - Wickliffe1_Soil-Moisture_900,2012-08-31T14:15:00.000Z,2019-06-19T20:00:00.000Z,Soil-Moisture,900,900,TRUE,mm
SFS_74,1,1102,SFS05 - Wickliffe1_Soil-Temperature_900,2012-08-27T22:15:00.000Z,2019-06-20T20:00:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_54,1,1390,SFS108 - Mannibadar_Wind-Speed_0,2017-06-01T09:45:00.000Z,2019-06-21T08:30:00.000Z,Wind-Speed,0,0,TRUE,km/hr
SFS_16,1,893,SFS106 - Mount Wallace_Soil-Temperature_500,2017-05-22T04:30:00.000Z,2019-06-20T09:30:00.000Z,Soil-Temperature,500,500,TRUE,Degrees-Celcius
SFS_25,1,901,SFS1 - Werneth 1_Soil-Temperature_600,2012-08-28T14:15:00.000Z,2019-06-20T06:00:00.000Z,Soil-Temperature,600,600,TRUE,Degrees-Celcius
SFS_17,1,773,SFS11 - Ballan1_Soil-Temperature_400,2014-03-26T16:00:00.000Z,2019-06-20T04:00:00.000Z,Soil-Temperature,400,400,TRUE,Degrees-Celcius
SFS_44,1,1294,SFS44 - Inverleigh trial site_Rainfall_0,2015-05-14T03:27:33.000Z,2019-06-21T04:30:00.000Z,Rainfall,0,0,TRUE,mm
SFS_69,1,319,SFS23 - Chatsworth_Soil-Moisture_600,2013-06-20T14:00:00.000Z,2019-07-02T11:15:00.000Z,Soil-Moisture,600,600,TRUE,mm
SFS_53,1,1299,SFS103 - Mt Gow_Rainfall_0,2017-04-18T03:45:00.000Z,2019-06-21T03:45:00.000Z,Rainfall,0,0,TRUE,mm
SFS_6,1,241,SFS25 - Vite Vite_Soil-Moisture_500,2013-07-27T04:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,500,500,TRUE,mm
SFS_21,1,391,SFS24 - Narrapumelap South_Soil-Moisture_700,2014-03-26T16:00:00.000Z,2019-07-02T11:30:00.000Z,Soil-Moisture,700,700,TRUE,mm
SFS_21,1,463,SFS24 - Narrapumelap South_Soil-Moisture_800,2014-03-26T16:00:00.000Z,2019-06-19T19:30:00.000Z,Soil-Moisture,800,800,TRUE,mm
SFS_74,1,968,SFS05 - Wickliffe1_Soil-Temperature_700,2012-08-27T22:15:00.000Z,2019-06-20T12:00:00.000Z,Soil-Temperature,700,700,TRUE,Degrees-Celcius
SFS_60,1,911,SFS10 - Inverleigh3_Soil-Temperature_600,2013-04-16T04:23:18.000Z,2019-06-20T10:00:00.000Z,Soil-Temperature,600,600,TRUE,Degrees-Celcius
SFS_61,1,975,SFS12 - Inverleigh2_Soil-Temperature_700,2013-04-16T06:07:44.000Z,2019-06-20T12:00:00.000Z,Soil-Temperature,700,700,TRUE,Degrees-Celcius
SFS_11,1,1264,SFS35 - Tatyoon1_Rainfall_0,2013-05-01T06:32:31.000Z,2019-06-21T03:45:00.000Z,Rainfall,0,0,TRUE,mm
SFS_21,1,1269,SFS24 - Narrapumelap South_Rainfall_0,2014-03-26T15:45:00.000Z,2019-06-20T23:30:00.000Z,Rainfall,0,0,TRUE,mm
SFS_69,1,1199,SFS23 - Chatsworth_Soil-Temperature_1000,2014-01-16T03:45:00.000Z,2019-06-20T23:15:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_6,1,1059,SFS25 - Vite Vite_Soil-Temperature_800,2013-07-27T04:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_59,1,707,SFS9 - Wingeel_Soil-Temperature_300,2013-04-16T01:38:09.000Z,2019-06-21T14:00:00.000Z,Soil-Temperature,300,300,TRUE,Degrees-Celcius
SFS_42,1,1063,SFS31 - Staughton Vale_Soil-Temperature_800,2013-05-03T03:57:56.000Z,2019-06-20T19:15:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_41,1,588,SFS19 - Duverney_Soil-Moisture_1000,2013-04-22T14:15:00.000Z,2019-06-19T22:30:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_60,1,710,SFS10 - Inverleigh3_Soil-Temperature_300,2013-04-16T04:23:18.000Z,2019-07-02T10:00:00.000Z,Soil-Temperature,300,300,TRUE,Degrees-Celcius
SFS_68,1,561,SFS102 - Yulecart_Soil-Moisture_900,2017-04-22T23:15:00.000Z,2019-07-02T10:15:00.000Z,Soil-Moisture,900,900,TRUE,mm
SFS_41,1,1402,SFS19 - Duverney_Temperature_0,2014-02-26T00:30:00.000Z,2019-07-02T12:00:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_12,1,791,SFS36 - Langi Logan_Soil-Temperature_400,2013-05-01T05:27:14.000Z,2019-06-20T04:15:00.000Z,Soil-Temperature,400,400,TRUE,Degrees-Celcius
SFS_64,1,487,SFS29 - Winnindoo_Soil-Moisture_800,2016-04-25T14:15:00.000Z,2019-06-19T20:00:00.000Z,Soil-Moisture,800,800,TRUE,mm
SFS_40,1,299,SFS15 - Rokewood_Soil-Moisture_600,2013-04-23T14:15:00.000Z,2019-06-21T15:15:00.000Z,Soil-Moisture,600,600,TRUE,mm
SFS_62,1,154,SFS14 - Barunah Park_Soil-Moisture_400,2013-04-19T14:15:00.000Z,2019-07-02T10:00:00.000Z,Soil-Moisture,400,400,TRUE,mm
SFS_2,1,1119,SFS21 - Lismore1_Soil-Temperature_900,2013-04-23T05:19:45.000Z,2019-06-20T21:00:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_53,1,1433,SFS103 - Mt Gow_Humidity_0,2017-05-05T23:40:46.000Z,2019-06-21T11:15:00.000Z,Humidity,0,0,TRUE,Percent
SFS_6,1,597,SFS25 - Vite Vite_Soil-Moisture_1000,2013-07-27T04:00:00.000Z,2019-06-19T22:15:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_64,1,754,SFS29 - Winnindoo_Soil-Temperature_300,2014-03-26T16:00:00.000Z,2019-07-02T11:00:00.000Z,Soil-Temperature,300,300,TRUE,Degrees-Celcius
SFS_40,1,779,SFS15 - Rokewood_Soil-Temperature_400,2013-04-22T01:13:12.000Z,2019-07-02T10:15:00.000Z,Soil-Temperature,400,400,TRUE,Degrees-Celcius
SFS_62,1,1454,SFS14 - Barunah Park_Temperature_0,2013-04-17T03:44:23.000Z,2019-07-14T23:45:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_47,1,255,SFS42 - Mingay_Soil-Moisture_500,2013-06-20T14:15:00.000Z,2019-07-02T10:15:00.000Z,Soil-Moisture,500,500,TRUE,mm
SFS_60,1,368,SFS10 - Inverleigh3_Soil-Moisture_700,2013-04-16T14:15:00.000Z,2019-07-02T10:00:00.000Z,Soil-Moisture,700,700,TRUE,mm
SFS_36,1,1293,SFS61 - AWS Campbell Town_Rainfall_0,2013-06-13T17:30:00.000Z,2019-06-21T04:00:00.000Z,Rainfall,0,0,TRUE,mm
SFS_48,1,735,SFS47 - Wickliffe2_Soil-Temperature_300,2013-06-20T04:30:00.000Z,2019-07-14T23:30:00.000Z,Soil-Temperature,300,300,TRUE,Degrees-Celcius
SFS_13,1,467,SFS38 - Westmere_Soil-Moisture_800,2013-06-21T01:25:41.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,800,800,TRUE,mm
SFS_22,1,1481,SFS46 - Glenthompson_Temperature_0,2013-06-20T03:30:00.000Z,2019-07-14T23:45:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_54,1,762,SFS108 - Mannibadar_Soil-Temperature_300,2017-06-01T10:00:00.000Z,2019-07-02T11:00:00.000Z,Soil-Temperature,300,300,TRUE,Degrees-Celcius
SFS_47,1,873,SFS42 - Mingay_Soil-Temperature_500,2013-06-20T04:30:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,500,500,TRUE,Degrees-Celcius
SFS_41,1,1117,SFS19 - Duverney_Soil-Temperature_900,2013-04-22T05:47:39.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_23,1,620,SFS56 - Mirranatwa_Soil-Moisture_1000,2013-09-12T14:15:00.000Z,2019-06-19T22:00:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_10,1,1191,SFS32 - Tatyoon2_Soil-Temperature_1000,2013-05-01T05:23:51.000Z,2019-07-02T12:00:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_40,1,442,SFS15 - Rokewood_Soil-Moisture_800,2013-04-23T14:15:00.000Z,2019-07-02T11:15:00.000Z,Soil-Moisture,800,800,TRUE,mm
SFS_23,1,1493,SFS56 - Mirranatwa_Temperature_0,2013-09-12T00:25:17.000Z,2019-06-21T12:00:00.000Z,Temperature,0,0,TRUE,Degrees-Celcius
SFS_73,1,499,SFS00 - Lake Bolac1_Soil-Moisture_900,2018-12-23T10:00:00.000Z,2019-06-19T20:00:00.000Z,Soil-Moisture,900,900,TRUE,mm
SFS_68,1,348,SFS102 - Yulecart_Soil-Moisture_600,2017-04-22T23:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,600,600,TRUE,mm
SFS_25,1,834,SFS1 - Werneth 1_Soil-Temperature_500,2012-08-28T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,500,500,TRUE,Degrees-Celcius
SFS_68,1,1434,SFS102 - Yulecart_Humidity_0,2017-04-21T02:15:00.000Z,2019-07-02T11:15:00.000Z,Humidity,0,0,TRUE,Percent
SFS_63,1,144,SFS4 - Bairnsdale_Soil-Moisture_400,2013-01-23T13:15:00.000Z,2019-04-29T03:18:51.000Z,Soil-Moisture,400,400,TRUE,mm
SFS_41,1,1253,SFS19 - Duverney_Rainfall_0,2013-04-22T05:32:39.000Z,2019-07-02T11:00:00.000Z,Rainfall,0,0,TRUE,mm
SFS_13,1,323,SFS38 - Westmere_Soil-Moisture_600,2013-06-21T01:25:41.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,600,600,TRUE,mm
SFS_67,1,956,SFS101 - Wombelano_Soil-Temperature_600,2017-04-10T07:30:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,600,600,TRUE,Degrees-Celcius
SFS_59,1,908,SFS9 - Wingeel_Soil-Temperature_600,2013-04-16T01:38:09.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,600,600,TRUE,Degrees-Celcius
SFS_47,1,806,SFS42 - Mingay_Soil-Temperature_400,2013-06-20T03:30:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,400,400,TRUE,Degrees-Celcius
SFS_9,1,310,SFS27 - Mininera_Soil-Moisture_600,2013-05-02T14:15:00.000Z,2019-07-02T12:00:00.000Z,Soil-Moisture,600,600,TRUE,mm
SFS_24,1,884,SFS58 - Hensley Park_Soil-Temperature_500,2013-09-10T23:53:16.000Z,2019-06-20T09:00:00.000Z,Soil-Temperature,500,500,TRUE,Degrees-Celcius
SFS_25,1,967,SFS1 - Werneth 1_Soil-Temperature_700,2012-08-28T14:15:00.000Z,2019-07-01T19:30:00.000Z,Soil-Temperature,700,700,TRUE,Degrees-Celcius
SFS_47,1,326,SFS42 - Mingay_Soil-Moisture_600,2013-06-20T14:15:00.000Z,2019-07-02T11:15:00.000Z,Soil-Moisture,600,600,TRUE,mm
SFS_75,1,132,SFS104 - Wickliffe 3_Soil-Moisture_300,2017-04-24T04:00:00.000Z,2019-07-02T11:00:00.000Z,Soil-Moisture,300,300,TRUE,mm
SFS_42,1,317,SFS31 - Staughton Vale_Soil-Moisture_600,2013-05-05T15:00:00.000Z,2019-07-02T10:15:00.000Z,Soil-Moisture,600,600,TRUE,mm
SFS_75,1,757,SFS104 - Wickliffe 3_Soil-Temperature_300,2017-04-21T02:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,300,300,TRUE,Degrees-Celcius
SFS_75,1,631,SFS104 - Wickliffe 3_Soil-Moisture_1000,2017-04-24T04:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_38,1,1436,SFS105 - Banongil_Humidity_0,2017-05-31T06:00:00.000Z,2019-07-02T12:00:00.000Z,Humidity,0,0,TRUE,Percent
SFS_40,1,583,SFS15 - Rokewood_Soil-Moisture_1000,2013-04-23T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_75,1,276,SFS104 - Wickliffe 3_Soil-Moisture_500,2017-04-24T04:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,500,500,TRUE,mm
SFS_41,1,1050,SFS19 - Duverney_Soil-Temperature_800,2013-04-22T05:47:39.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_10,1,454,SFS32 - Tatyoon2_Soil-Moisture_800,2013-05-02T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,800,800,TRUE,mm
SFS_43,1,389,SFS37 - Werneth 2_Soil-Moisture_700,2013-05-09T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,700,700,TRUE,mm
SFS_36,1,1430,SFS61 - AWS Campbell Town_Humidity_0,2013-06-13T17:45:00.000Z,2019-06-21T11:00:00.000Z,Humidity,0,0,TRUE,Percent
SFS_74,1,1169,SFS05 - Wickliffe1_Soil-Temperature_1000,2012-08-27T22:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,1000,1000,TRUE,Degrees-Celcius
SFS_6,1,527,SFS25 - Vite Vite_Soil-Moisture_900,2013-07-27T04:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,900,900,TRUE,mm
SFS_24,1,623,SFS58 - Hensley Park_Soil-Moisture_1000,2013-09-10T23:53:16.000Z,2019-06-19T23:00:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_48,1,1002,SFS47 - Wickliffe2_Soil-Temperature_700,2013-06-20T03:30:00.000Z,2019-07-14T23:30:00.000Z,Soil-Temperature,700,700,TRUE,Degrees-Celcius
SFS_73,1,355,SFS00 - Lake Bolac1_Soil-Moisture_700,2018-12-23T10:00:00.000Z,2019-06-19T16:00:00.000Z,Soil-Moisture,700,700,TRUE,mm
SFS_73,1,568,SFS00 - Lake Bolac1_Soil-Moisture_1000,2018-12-23T10:00:00.000Z,2019-06-19T22:00:00.000Z,Soil-Moisture,1000,1000,TRUE,mm
SFS_67,1,1298,SFS101 - Wombelano_Rainfall_0,2017-04-10T07:41:25.000Z,2019-07-14T23:45:00.000Z,Rainfall,0,0,TRUE,mm
SFS_15,1,976,SFS13 - Lethbridge_Soil-Temperature_700,2013-04-18T02:11:33.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,700,700,TRUE,Degrees-Celcius
SFS_38,1,495,SFS105 - Banongil_Soil-Moisture_800,2017-06-01T11:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,800,800,TRUE,mm
SFS_6,1,992,SFS25 - Vite Vite_Soil-Temperature_700,2013-07-27T04:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,700,700,TRUE,Degrees-Celcius
SFS_16,1,1302,SFS106 - Mount Wallace_Rainfall_0,2017-05-22T04:15:00.000Z,2019-07-14T23:45:00.000Z,Rainfall,0,0,TRUE,mm
SFS_24,1,1084,SFS58 - Hensley Park_Soil-Temperature_800,2013-09-10T23:53:16.000Z,2019-06-20T15:00:00.000Z,Soil-Temperature,800,800,TRUE,Degrees-Celcius
SFS_23,1,1148,SFS56 - Mirranatwa_Soil-Temperature_900,2013-09-12T00:25:17.000Z,2019-06-20T22:00:00.000Z,Soil-Temperature,900,900,TRUE,Degrees-Celcius
SFS_13,1,1273,SFS38 - Westmere_Rainfall_0,2013-06-21T01:10:41.000Z,2019-07-14T23:45:00.000Z,Rainfall,0,0,TRUE,mm
SFS_11,1,529,SFS35 - Tatyoon1_Soil-Moisture_900,2013-05-01T14:15:00.000Z,2019-07-14T23:45:00.000Z,Soil-Moisture,900,900,TRUE,mm
SFS_73,1,284,SFS00 - Lake Bolac1_Soil-Moisture_600,2018-12-13T13:00:00.000Z,2019-06-19T14:00:00.000Z,Soil-Moisture,600,600,TRUE,mm
SFS_53,1,823,SFS103 - Mt Gow_Soil-Temperature_400,2017-04-18T04:00:00.000Z,2019-07-14T23:45:00.000Z,Soil-Temperature,400,400,TRUE,Degrees-Celcius
